Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2021-07-05,DZA,Algeria,,41.903859,12.452041,26,0,,26,,,False,False,VA
2022-10-10,DZA,Algeria,,-11.209451,17.880669,103131,1917,,101214,,,False,False,AO
2022-10-10,DZA,Algeria,,4.109319,109.455475,4854976,36400,,4818576,,,False,False,MY
2022-10-10,DZA,Algeria,,12.866726,-85.214298,15092,245,,14847,,,False,False,NI
2022-10-10,DZA,Algeria,,-28.48322,24.676997,4020788,102194,,3918594,,,False,False,ZA
2022-10-10,DZA,Algeria,,54.23782,-4.555111,38008,116,,37892,,,False,False,IM
2022-10-10,DZA,Algeria,,46.232193,2.209667,34768791,151846,,34616945,,,False,False,FR
2022-10-10,DZA,Algeria,,8.41771,-80.112778,987613,8502,,979111,,,False,False,PA
2021-07-06,DZA,Algeria,,-51.800581,-59.528839,60,0,,60,,,False,False,FK
2022-10-10,DZA,Algeria,,18.22512,-63.07213,3866,12,,3854,,,False,False,AI
2022-10-10,DZA,Algeria,,-40.9006,174.886,1783035,3095,,1779940,,,False,False,NZ
2022-10-10,DZA,Algeria,,41.205528,74.779888,206250,2991,,203259,,,False,False,KG
2022-10-10,DZA,Algeria,,5.152149,46.199616,27216,1361,,25855,,,False,False,SO
2022-10-10,DZA,Algeria,,8.464806,-11.795934,7751,125,,7626,,,False,False,SL
2022-03-23,DZA,Algeria,,14.499454,-14.445562,85832,1988,,83844,,,False,False,SN
2022-10-10,DZA,Algeria,,15.776261,-90.229744,1127942,19819,,1108123,,,False,False,GT
2022-10-10,DZA,Algeria,,26.039722,50.559306,683482,1520,,681962,,,False,False,BH
2022-10-10,DZA,Algeria,,53.41975,-8.240472,1666048,7959,,1658089,,,False,False,IE
2022-10-10,DZA,Algeria,,6.614041,20.941759,14956,113,,14843,,,False,False,CF
2022-10-10,DZA,Algeria,,34.668138,104.165802,8087962,26977,,8060985,,,False,False,CN
2022-10-10,DZA,Algeria,,41.379722,64.564459,244334,1637,,242697,,,False,False,UZ
2022-05-26,DZA,Algeria,,,,8120,161,,7959,,,False,False,KM
2022-10-10,DZA,Algeria,,,,93974,410,,93564,,,False,False,
2022-10-10,DZA,Algeria,,41.156986,20.181222,331348,3589,,327759,,,False,False,AL
2022-10-10,DZA,Algeria,,62.393303,-96.818145,4251611,45218,,4206393,,,False,False,CA
2022-10-10,DZA,Algeria,,21.516861,55.859291,398424,4628,,393796,,,False,False,OM
2022-10-10,DZA,Algeria,,-38.421295,-63.587403,9711355,129937,,9581418,,,False,False,AR
2022-10-10,DZA,Algeria,,3.202833,73.165249,185125,308,,184817,,,False,False,MV
2022-10-10,DZA,Algeria,,36.132235,-5.352273,20095,108,,19987,,,False,False,GI
2022-10-10,DZA,Algeria,,33.892166,9.561556,1145829,29254,,1116575,,,False,False,TN
2022-10-10,DZA,Algeria,,9.934887,-11.283845,37950,455,,37495,,,False,False,GN
2022-04-29,DZA,Algeria,,9.322048,2.313138,86394,163,,86231,,,False,False,BJ
2022-10-10,DZA,Algeria,,64.952416,26.068944,1312634,6149,,1306485,,,False,False,FI
2022-10-10,DZA,Algeria,,52.133057,5.29525,8452954,22692,,8430262,,,False,False,NL
2022-10-10,DZA,Algeria,,1.365188,32.304651,169232,3630,,165602,,,False,False,UG
2022-10-10,DZA,Algeria,,49.575693,-2.42318,31545,63,,31482,,,False,False,GG
2022-10-10,DZA,Algeria,,53.711111,27.973847,994037,7118,,986919,,,False,False,BY
2022-10-10,DZA,Algeria,,15.18132,39.786709,10177,103,,10074,,,False,False,ER
2022-10-10,DZA,Algeria,,-23.45139,-58.453215,716543,19591,,696952,,,False,False,PY
2022-10-10,DZA,Algeria,,35.946151,14.384612,114887,806,,114081,,,False,False,MT
2022-10-10,DZA,Algeria,,29.310278,47.493515,660667,2564,,658103,,,False,False,KW
2022-10-10,DZA,Algeria,,40.147396,47.572098,822171,9927,,812244,,,False,False,AZ
2022-10-10,DZA,Algeria,,15.445718,18.738068,7581,193,,7388,,,False,False,TD
2022-10-10,DZA,Algeria,,10.687223,-61.220852,183824,4224,,179600,,,False,False,TT
2022-10-10,DZA,Algeria,,7.856272,30.040413,17780,138,,17642,,,False,False,SS
2022-10-10,DZA,Algeria,,48.193764,66.902264,1484100,19052,,1465048,,,False,False,KZ
2021-08-02,DZA,Algeria,,-3.387918,29.920395,7505,38,,7467,,,False,False,BI
2022-10-10,DZA,Algeria,,,,21544,153,,21391,,,False,False,SB
2022-10-10,DZA,Algeria,,,,11939,2158,,9781,,,False,False,YE
2022-10-10,DZA,Algeria,,17.611,8.080946,9415,314,,9101,,,False,False,NE
2022-03-11,DZA,Algeria,,,,443,39,,404,,,False,False,
2022-10-10,DZA,Algeria,,28.026875,1.65284,270707,6881,,263826,,,False,False,DZ
2022-10-10,DZA,Algeria,,-13.24627,34.295385,88030,2682,,85348,,,False,False,MW
2022-10-10,DZA,Algeria,,23.886291,45.081139,817612,9368,,808244,,,False,False,SA
2022-10-10,DZA,Algeria,,56.875584,24.607722,939146,6013,,933133,,,False,False,LV
2022-10-10,DZA,Algeria,,44.48732,16.460306,1238117,16965,,1221152,,,False,False,HR
2022-10-10,DZA,Algeria,,-6.48825,148.403152,45133,668,,44465,,,False,False,PG
2022-04-25,DZA,Algeria,,26.696361,30.246486,515645,24613,,491032,,,False,False,EG
2022-10-10,DZA,Algeria,,1.364917,103.822872,1953197,1629,,1951568,,,False,False,SG
2022-10-10,DZA,Algeria,,0.170945,37.903969,338493,5678,,332815,,,False,False,KE
2022-10-10,DZA,Algeria,,71.702379,-42.177174,11971,21,,11950,,,False,False,GRL
2022-10-10,DZA,Algeria,,-18.670284,35.530157,230312,2222,,228090,,,False,False,MZ
2022-10-10,DZA,Algeria,,51.165706,10.452764,33948632,150535,,33798097,,,False,False,DE
2022-10-10,DZA,Algeria,,13.036597,101.492515,4685047,32829,,4652218,,,False,False,TH
2022-10-10,DZA,Algeria,,18.115265,-77.273479,151931,3320,,148611,,,False,False,JM
2022-10-10,DZA,Algeria,,38.275283,23.810343,4975067,33200,,4941867,,,False,False,EL
2022-10-10,DZA,Algeria,,27.515709,90.442455,62200,21,,62179,,,False,False,BT
2022-10-10,DZA,Algeria,,11.808375,42.595222,15690,189,,15501,,,False,False,DJ
2022-10-10,DZA,Algeria,,12.54775,104.98386,137927,3056,,134871,,,False,False,KH
2022-10-10,DZA,Algeria,,3.917845,-56.032028,81114,1385,,79729,,,False,False,SR
2022-10-10,DZA,Algeria,,-0.828097,11.598909,48713,306,,48407,,,False,False,GA
2022-10-10,DZA,Algeria,,-19.013286,29.146666,257655,5604,,252051,,,False,False,ZW
2022-10-10,DZA,Algeria,,42.710152,19.410069,281197,2782,,278415,,,False,False,ME
2022-10-10,DZA,Algeria,,12.24185,-1.55676,21631,387,,21244,,,False,False,BF
2022-10-10,DZA,Algeria,,26.338522,17.268816,507010,6437,,500573,,,False,False,LY
2022-10-10,DZA,Algeria,,,,17786,125,,17661,,,False,False,TJ
2022-10-10,DZA,Algeria,,,,192801,989,,191812,,,False,False,
2022-10-10,DZA,Algeria,,64.963942,-19.021169,205823,213,,205610,,,False,False,IS
2022-10-10,DZA,Algeria,,25.318833,51.19693,457552,682,,456870,,,False,False,QA
2022-10-10,DZA,Algeria,,,,40277,187,,40090,,,False,False,
2022-10-10,DZA,Algeria,,-14.242914,-53.189267,34699017,686573,,34012444,,,False,False,BR
2022-10-10,DZA,Algeria,,42.319847,43.368055,1780691,16900,,1763791,,,False,False,GE
2022-10-10,DZA,Algeria,,41.611,21.751417,343319,9544,,333775,,,False,False,MK
2022-10-10,DZA,Algeria,,35.167406,33.435499,590783,1187,,589596,,,False,False,CY
2022-10-10,DZA,Algeria,,,,16182,12,,16170,,,False,False,
2022-10-10,DZA,Algeria,,13.796873,-88.910412,201785,4230,,197555,,,False,False,SV
2022-10-10,DZA,Algeria,,12.980909,-61.287392,9448,116,,9332,,,False,False,VC
2022-07-14,DZA,Algeria,,,,7335,1,,7334,,,False,False,
2022-10-10,DZA,Algeria,,13.904011,-60.974176,29517,401,,29116,,,False,False,LC
2022-10-10,DZA,Algeria,,34.814901,39.056126,57323,3163,,54160,,,False,False,SY
2022-09-29,DZA,Algeria,,31.418388,35.073541,4658507,11723,,4646784,,,False,False,IL
2022-10-10,DZA,Algeria,,49.217445,-2.141055,60646,141,,60505,,,False,False,JE
2022-10-10,DZA,Algeria,,62.199806,17.637493,2601153,20274,,2580879,,,False,False,SE
2022-10-10,DZA,Algeria,,41.873987,12.564167,22815736,177519,,22638217,,,False,False,IT
2022-10-10,DZA,Algeria,,33.223737,43.685901,2460844,25356,,2435488,,,False,False,IQ
2022-10-10,DZA,Algeria,,48.379888,31.168139,5177217,109206,,5068011,,,False,False,UA
2022-10-10,DZA,Algeria,,31.792306,-7.080168,1265093,16278,,1248815,,,False,False,MA
2022-10-10,DZA,Algeria,,43.892652,17.670584,399175,16154,,383021,,,False,False,BA
2022-10-10,DZA,Algeria,,47.164696,9.555,19932,85,,19847,,,False,False,LI
2022-10-10,DZA,Algeria,,56.155403,11.617223,3308378,7121,,3301257,,,False,False,DK
2022-10-10,DZA,Algeria,,34.886306,134.379711,21539319,45461,,21493858,,,False,False,JP
2022-10-10,DZA,Algeria,,-1.779901,-78.131592,1005877,35900,,969977,,,False,False,EC
2022-10-10,DZA,Algeria,,18.223285,-66.592731,960724,5174,,955550,,,False,False,PR
2022-10-10,DZA,Algeria,,16.749415,-62.192741,1403,8,,1395,,,False,False,MS
2022-10-10,DZA,Algeria,,-22.34403,24.680158,326309,2781,,323528,,,False,False,BW
2022-10-10,DZA,Algeria,,12.152588,-61.689557,19536,237,,19299,,,False,False,GD
2022-10-10,DZA,Algeria,,43.738348,7.424451,14717,63,,14654,,,False,False,MC
2022-10-10,DZA,Algeria,,16.0026,-24.014095,62387,410,,61977,,,False,False,CV
2022-10-10,DZA,Algeria,,,,34490,706,,33784,,,False,False,LS
2022-10-10,DZA,Algeria,,39.553444,-7.839319,5502208,25087,,5477121,,,False,False,PT
2022-10-10,DZA,Algeria,,7.955012,-1.031819,169685,1459,,168226,,,False,False,GH
2022-10-10,DZA,Algeria,,,,3231,1,,3230,,,False,False,
2022-10-10,DZA,Algeria,,46.815514,8.224472,4109164,13582,,4095582,,,False,False,CH
2022-10-10,DZA,Algeria,,13.445412,-15.311436,12442,372,,12070,,,False,False,GM
2022-10-10,DZA,Algeria,,36.966428,-95.844032,95260865,1050195,,94210670,,,False,False,US
2022-09-23,DZA,Algeria,,-1.94708,29.876376,132521,1466,,131055,,,False,False,RW
2022-10-10,DZA,Algeria,,55.174112,23.906736,1257011,9344,,1247667,,,False,False,LT
2022-10-10,DZA,Algeria,,23.624813,-102.578671,7090965,330139,,6760826,,,False,False,MX
2022-10-10,DZA,Algeria,,46.860945,103.836986,983610,2131,,981479,,,False,False,MN
2022-10-10,DZA,Algeria,,18.573601,-64.492065,7305,64,,7241,,,False,False,VG
2022-10-10,DZA,Algeria,,42.729862,25.491667,1264827,37747,,1227080,,,False,False,BG
2022-10-10,DZA,Algeria,,14.746334,-86.253097,456664,10996,,445668,,,False,False,HN
2022-10-10,DZA,Algeria,,13.446472,144.786613,48955,401,,48554,,,False,False,GU
2022-10-10,DZA,Algeria,,15.416749,-61.36413,15760,74,,15686,,,False,False,DM
2022-10-10,DZA,Algeria,,49.815764,6.131514,294931,1133,,293798,,,False,False,LU
2022-10-10,DZA,Algeria,,45.947125,24.980514,3275576,67082,,3208494,,,False,False,RO
2022-10-10,DZA,Algeria,,24.358745,53.982494,1030837,2346,,1028491,,,False,False,AE
2022-10-10,DZA,Algeria,,17.257731,-62.706413,6545,46,,6499,,,False,False,KN
2022-10-10,DZA,Algeria,,43.942973,12.460035,21053,118,,20935,,,False,False,SM
2022-10-06,DZA,Algeria,,,,476571,895,,475676,,,False,False,
2022-10-10,DZA,Algeria,,8.621697,0.829685,39189,286,,38903,,,False,False,TG
2022-10-03,DZA,Algeria,,9.624897,-84.253308,1117989,8970,,1109019,,,False,False,CR
2022-10-10,DZA,Algeria,,6.452424,-9.428598,7974,294,,7680,,,False,False,LR
2022-10-10,DZA,Algeria,,4.866324,-58.932507,71356,1281,,70075,,,False,False,GY
2022-10-10,DZA,Algeria,,51.92275,19.136875,6315552,117756,,6197796,,,False,False,PL
2022-10-10,DZA,Algeria,,-15.422486,60.006449,263177,1028,,262149,,,False,False,MU
2022-10-10,ASM,American Samoa,,34.814901,39.056126,57323,3163,,54160,,,False,False,SY
2022-10-10,ASM,American Samoa,,-6.48825,148.403152,45133,668,,44465,,,False,False,PG
2022-10-10,ASM,American Samoa,,26.338522,17.268816,507010,6437,,500573,,,False,False,LY
2022-10-10,ASM,American Samoa,,35.946151,14.384612,114887,806,,114081,,,False,False,MT
2022-10-10,ASM,American Samoa,,,,93974,410,,93564,,,False,False,
2022-10-10,ASM,American Samoa,,4.109319,109.455475,4854976,36400,,4818576,,,False,False,MY
2022-10-10,ASM,American Samoa,,13.183551,-59.534649,102580,560,,102020,,,False,False,BB
2022-10-10,ASM,American Samoa,,,,3231,1,,3230,,,False,False,
2022-10-10,ASM,American Samoa,,-11.209451,17.880669,103131,1917,,101214,,,False,False,AO
2022-10-10,ASM,American Samoa,,49.575693,-2.42318,31545,63,,31482,,,False,False,GG
2022-10-10,ASM,American Samoa,,-40.9006,174.886,1783035,3095,,1779940,,,False,False,NZ
2022-03-11,ASM,American Samoa,,,,443,39,,404,,,False,False,
2022-02-03,ASM,American Samoa,,19.054426,-73.045971,29217,876,,28341,,,False,False,HT
2022-10-10,ASM,American Samoa,,33.223737,43.685901,2460844,25356,,2435488,,,False,False,IQ
2022-10-10,ASM,American Samoa,,42.319847,43.368055,1780691,16900,,1763791,,,False,False,GE
2022-10-10,ASM,American Samoa,,6.614041,20.941759,14956,113,,14843,,,False,False,CF
2022-10-10,ASM,American Samoa,,34.668138,104.165802,8087962,26977,,8060985,,,False,False,CN
2022-10-10,ASM,American Samoa,,38.275283,23.810343,4975067,33200,,4941867,,,False,False,EL
2022-10-10,ASM,American Samoa,,8.464806,-11.795934,7751,125,,7626,,,False,False,SL
2022-10-10,ASM,American Samoa,,25.318833,51.19693,457552,682,,456870,,,False,False,QA
2022-10-10,ASM,American Samoa,,0.170945,37.903969,338493,5678,,332815,,,False,False,KE
2022-10-10,ASM,American Samoa,,21.516861,55.859291,398424,4628,,393796,,,False,False,OM
2022-10-10,ASM,American Samoa,,1.365188,32.304651,169232,3630,,165602,,,False,False,UG
2022-10-10,ASM,American Samoa,,12.24185,-1.55676,21631,387,,21244,,,False,False,BF
2022-10-10,ASM,American Samoa,,,,192801,989,,191812,,,False,False,
2022-10-10,ASM,American Samoa,,6.452424,-9.428598,7974,294,,7680,,,False,False,LR
2022-10-10,ASM,American Samoa,,15.416749,-61.36413,15760,74,,15686,,,False,False,DM
2022-10-10,ASM,American Samoa,,46.860945,103.836986,983610,2131,,981479,,,False,False,MN
2022-10-10,ASM,American Samoa,,44.48732,16.460306,1238117,16965,,1221152,,,False,False,HR
2021-07-05,ASM,American Samoa,,41.903859,12.452041,26,0,,26,,,False,False,VA
2022-10-10,ASM,American Samoa,,58.596209,25.023778,603347,2692,,600655,,,False,False,EE0
2022-10-10,ASM,American Samoa,,41.873987,12.564167,22815736,177519,,22638217,,,False,False,IT
2022-09-29,ASM,American Samoa,,31.418388,35.073541,4658507,11723,,4646784,,,False,False,IL
2022-10-10,ASM,American Samoa,,47.697542,13.349319,5252058,20824,,5231234,,,False,False,AT
2022-10-10,ASM,American Samoa,,-26.853388,133.275155,10266007,14853,,10251154,,,False,False,AU
2022-10-10,ASM,American Samoa,,-7.018792,51.242138,47141,169,,46972,,,False,False,SC
2022-10-10,ASM,American Samoa,,17.257731,-62.706413,6545,46,,6499,,,False,False,KN
2022-10-10,ASM,American Samoa,,18.115265,-77.273479,151931,3320,,148611,,,False,False,JM
2022-10-10,ASM,American Samoa,,36.132235,-5.352273,20095,108,,19987,,,False,False,GI
2022-10-10,ASM,American Samoa,,49.217445,-2.141055,60646,141,,60505,,,False,False,JE
2022-04-25,ASM,American Samoa,,26.696361,30.246486,515645,24613,,491032,,,False,False,EG
2022-10-10,ASM,American Samoa,,64.583013,17.86411,1462809,4121,,1458688,,,False,False,NO
2022-10-10,ASM,American Samoa,,7.955012,-1.031819,169685,1459,,168226,,,False,False,GH
2022-10-10,ASM,American Samoa,,7.856272,30.040413,17780,138,,17642,,,False,False,SS
2022-10-10,ASM,American Samoa,,13.796873,-88.910412,201785,4230,,197555,,,False,False,SV
2022-10-10,ASM,American Samoa,,29.310278,47.493515,660667,2564,,658103,,,False,False,KW
2022-10-10,ASM,American Samoa,,9.934887,-11.283845,37950,455,,37495,,,False,False,GN
2022-10-10,ASM,American Samoa,,,,11976,14,,11962,,,False,False,VU
2022-10-10,ASM,American Samoa,,42.542268,1.596865,46275,155,,46120,,,False,False,AD
2022-10-10,ASM,American Samoa,,-22.34403,24.680158,326309,2781,,323528,,,False,False,BW
2022-10-10,ASM,American Samoa,,-21.123889,165.846901,74315,314,,74001,,,False,False,NC
2022-10-10,ASM,American Samoa,,56.875584,24.607722,939146,6013,,933133,,,False,False,LV
2022-10-10,ASM,American Samoa,,15.776261,-90.229744,1127942,19819,,1108123,,,False,False,GT
2022-10-10,ASM,American Samoa,,21.692252,-71.803756,6380,36,,6344,,,False,False,TC
2022-10-10,ASM,American Samoa,,31.792306,-7.080168,1265093,16278,,1248815,,,False,False,MA
2022-10-10,ASM,American Samoa,,47.164638,19.508944,2107907,47576,,2060331,,,False,False,HU
2022-10-10,ASM,American Samoa,,53.711111,27.973847,994037,7118,,986919,,,False,False,BY
2022-10-10,ASM,American Samoa,,-2.518722,118.015568,6446143,158219,,6287924,,,False,False,ID
2022-10-10,ASM,American Samoa,,12.980909,-61.287392,9448,116,,9332,,,False,False,VC
2022-10-10,ASM,American Samoa,,-23.45139,-58.453215,716543,19591,,696952,,,False,False,PY
2022-10-10,ASM,American Samoa,,19.512365,-80.580024,30809,34,,30775,,,False,False,KY
2022-10-10,ASM,American Samoa,,8.621697,0.829685,39189,286,,38903,,,False,False,TG
2022-10-10,ASM,American Samoa,,30.441861,69.359766,1572972,30623,,1542349,,,False,False,PK
2022-10-10,ASM,American Samoa,,48.665639,19.709097,1847301,20481,,1826820,,,False,False,SK
2022-10-10,ASM,American Samoa,,-1.779901,-78.131592,1005877,35900,,969977,,,False,False,EC
2022-10-10,ASM,American Samoa,,42.710152,19.410069,281197,2782,,278415,,,False,False,ME
2022-10-10,ASM,American Samoa,,9.084575,8.674252,265816,3155,,262661,,,False,False,NG
2022-10-10,ASM,American Samoa,,17.579757,-3.998823,32697,742,,31955,,,False,False,ML
2022-10-10,ASM,American Samoa,,,,3430,13,,3417,,,False,False,
2022-10-10,ASM,American Samoa,,4.577317,-74.298973,6307372,141794,,6165578,,,False,False,CO
2021-09-20,ASM,American Samoa,,18.736509,-70.161744,355150,4796,,350354,,,False,False,DO
2022-10-10,ASM,American Samoa,,17.611,8.080946,9415,314,,9101,,,False,False,NE
2022-10-10,ASM,American Samoa,,18.573601,-64.492065,7305,64,,7241,,,False,False,VG
2022-10-10,ASM,American Samoa,,54.23782,-4.555111,38008,116,,37892,,,False,False,IM
2022-10-10,ASM,American Samoa,,24.885993,-76.709892,37309,833,,36476,,,False,False,BS
2022-03-11,ASM,American Samoa,,61.523111,-74.9,17242043,359585,,16882458,,,False,False,RU
2022-10-10,ASM,American Samoa,,-38.421295,-63.587403,9711355,129937,,9581418,,,False,False,AR
2022-10-10,ASM,American Samoa,,45.947125,24.980514,3275576,67082,,3208494,,,False,False,RO
2022-10-10,ASM,American Samoa,,64.963942,-19.021169,205823,213,,205610,,,False,False,IS
2022-10-10,ASM,American Samoa,,13.036597,101.492515,4685047,32829,,4652218,,,False,False,TH
2022-10-10,ASM,American Samoa,,40.066181,45.111108,443785,8691,,435094,,,False,False,AM
2022-10-10,ASM,American Samoa,,40.147396,47.572098,822171,9927,,812244,,,False,False,AZ
2021-08-02,ASM,American Samoa,,-3.387918,29.920395,7505,38,,7467,,,False,False,BI
2022-10-10,ASM,American Samoa,,41.205528,74.779888,206250,2991,,203259,,,False,False,KG
2022-10-10,ASM,American Samoa,,51.165706,10.452764,33948632,150535,,33798097,,,False,False,DE
2022-10-10,ASM,American Samoa,,46.232193,2.209667,34768791,151846,,34616945,,,False,False,FR
2022-10-10,ASM,American Samoa,,1.364917,103.822872,1953197,1629,,1951568,,,False,False,SG
2022-10-10,ASM,American Samoa,,15.445718,18.738068,7581,193,,7388,,,False,False,TD
2022-10-10,ASM,American Samoa,,36.966428,-95.844032,95260865,1050195,,94210670,,,False,False,US
2022-10-10,ASM,American Samoa,,,,15305,17,,15288,,,False,False,MH
2022-10-03,ASM,American Samoa,,9.624897,-84.253308,1117989,8970,,1109019,,,False,False,CR
2022-10-10,ASM,American Samoa,,-16.578041,178.416339,68245,878,,67367,,,False,False,FJ
2022-10-10,ASM,American Samoa,,16.749415,-62.192741,1403,8,,1395,,,False,False,MS
2022-10-10,ASM,American Samoa,,34.886306,134.379711,21539319,45461,,21493858,,,False,False,JP
2022-10-10,ASM,American Samoa,,17.363183,-61.789423,9098,146,,8952,,,False,False,AG
2022-10-10,ASM,American Samoa,,21.125681,82.794998,44614437,528814,,44085623,,,False,False,IN
2022-10-10,ASM,American Samoa,,5.152149,46.199616,27216,1361,,25855,,,False,False,SO
2022-03-23,ASM,American Samoa,,14.499454,-14.445562,85832,1988,,83844,,,False,False,SN
2022-10-10,ASM,American Samoa,,26.039722,50.559306,683482,1520,,681962,,,False,False,BH
2022-10-10,ASM,American Samoa,,3.202833,73.165249,185125,308,,184817,,,False,False,MV
2022-10-10,ASM,American Samoa,,23.624813,-102.578671,7090965,330139,,6760826,,,False,False,MX
2022-10-10,ASM,American Samoa,,,,6389,1,,6388,,,False,False,
2022-10-10,ASM,American Samoa,,,,11939,2158,,9781,,,False,False,YE
2022-10-10,ASM,American Samoa,,9.148086,40.493059,493682,7572,,486110,,,False,False,ET
2022-10-10,ASM,American Samoa,,71.702379,-42.177174,11971,21,,11950,,,False,False,GRL
2022-10-10,ASM,American Samoa,,11.808375,42.595222,15690,189,,15501,,,False,False,DJ
2022-10-10,ASM,American Samoa,,16.0026,-24.014095,62387,410,,61977,,,False,False,CV
2022-10-10,ASM,American Samoa,,41.379722,64.564459,244334,1637,,242697,,,False,False,UZ
2022-10-10,ASM,American Samoa,,13.904011,-60.974176,29517,401,,29116,,,False,False,LC
2022-10-10,ASM,American Samoa,,24.358745,53.982494,1030837,2346,,1028491,,,False,False,AE
2022-10-10,ASM,American Samoa,,55.174112,23.906736,1257011,9344,,1247667,,,False,False,LT
2021-07-06,ASM,American Samoa,,-51.800581,-59.528839,60,0,,60,,,False,False,FK
2022-10-10,ASM,American Samoa,,-36.711951,-73.601704,4642033,61268,,4580765,,,False,False,CL
2022-10-10,ASM,American Samoa,,12.866726,-85.214298,15092,245,,14847,,,False,False,NI
2022-10-10,ASM,American Samoa,,,,21544,153,,21391,,,False,False,SB
2022-10-06,ASM,American Samoa,,,,476571,895,,475676,,,False,False,
2022-10-10,ASM,American Samoa,,,,5481,6,,5475,,,False,False,
2022-10-10,ASM,American Samoa,,64.952416,26.068944,1312634,6149,,1306485,,,False,False,FI
2022-10-10,ASM,American Samoa,,18.22512,-63.07213,3866,12,,3854,,,False,False,AI
2022-10-10,ASM,American Samoa,,42.729862,25.491667,1264827,37747,,1227080,,,False,False,BG
2022-10-10,ASM,American Samoa,,-28.48322,24.676997,4020788,102194,,3918594,,,False,False,ZA
2022-10-10,ASM,American Samoa,,-14.242914,-53.189267,34699017,686573,,34012444,,,False,False,BR
2022-10-10,ASM,American Samoa,,23.68764,90.351002,2030090,29384,,2000706,,,False,False,BD
2022-10-10,ASM,American Samoa,,47.164696,9.555,19932,85,,19847,,,False,False,LI
2022-04-20,ASM,American Samoa,,12.517713,-69.965112,34446,271,,34175,,,False,False,AW
2022-10-10,ASM,American Samoa,,8.41771,-80.112778,987613,8502,,979111,,,False,False,PA
2022-10-10,ASM,American Samoa,,,,17786,125,,17661,,,False,False,TJ
2022-10-10,ASM,American Samoa,,33.892166,9.561556,1145829,29254,,1116575,,,False,False,TN
2022-10-10,ASM,American Samoa,,46.145528,14.974542,1202609,8315,,1194294,,,False,False,SI
2022-10-10,ASM,American Samoa,,48.193764,66.902264,1484100,19052,,1465048,,,False,False,KZ
2022-10-10,ASM,American Samoa,,28.026875,1.65284,270707,6881,,263826,,,False,False,DZ
2022-10-10,ASM,American Samoa,,41.611,21.751417,343319,9544,,333775,,,False,False,MK
2022-10-10,ASM,American Samoa,,1.633925,10.341295,16943,183,,16760,,,False,False,GQ
2022-10-10,ASM,American Samoa,,15.18132,39.786709,10177,103,,10074,,,False,False,ER
2022-10-10,ASM,American Samoa,,3.917845,-56.032028,81114,1385,,79729,,,False,False,SR
2022-10-10,ASM,American Samoa,,-32.53152,-55.758328,986446,7495,,978951,,,False,False,UY
2022-06-27,ASM,American Samoa,,38.961515,35.25175,15085742,98996,,14986746,,,False,False,TU
